epoch,train_nll,val_nll,lr,grad_norm
31,-87.3992691040039,-85.46595001220703,0.00029189967763424476,2302.174089704241
32,-88.93308694022042,-86.16270065307617,0.00029107774882236603,3131.028250558036
33,-89.39592960902623,-87.44779968261719,0.0002902173874576193,3721.1259765625
34,-91.53045109340123,-87.56983947753906,0.00028931882875421114,3653.7245744977677
35,-92.83874075753349,-90.00077438354492,0.00028838231836911894,3692.45166015625
36,-94.01664515904018,-90.64023971557617,0.00028740811233493097,3248.598702566964
37,-94.79344613211495,-89.41143417358398,0.0002863964769898497,3166.8634905133927
38,-95.72403717041016,-93.58524322509766,0.0002853476889048773,2791.9613211495534
39,-98.57237897600446,-94.7658920288086,0.00028426203480820403,2827.147530691964
40,-99.9366945539202,-93.3302993774414,0.00028313981150681987,3712.451974051339
41,-97.84740012032645,-94.94771575927734,0.00028198132580537004,5563.532819475447
42,-100.74932425362724,-97.28313064575195,0.0002807868944222779,3597.0284598214284
43,-103.07654353550502,-97.67293167114258,0.00027955684390315724,3727.418701171875
44,-104.31802041190011,-99.86334609985352,0.00027829151053153806,3713.1190359933034
45,-105.60148402622768,-101.89356231689453,0.00027699124023692983,4003.157645089286
46,-107.5125503540039,-102.38556671142578,0.000275656388500248,4243.12322126116
47,-109.20862470354352,-103.38113784790039,0.000274287320256629,5189.750627790178
48,-106.58695547921317,-103.18354415893555,0.00027288440979566055,7990.212855747768
49,-108.46720341273716,-103.2283935546875,0.0002714480406590547,5540.587820870535
50,-110.07830701555524,-105.1494140625,0.0002699786055357913,5165.732700892857
51,-109.71984427315849,-102.44898986816406,0.0002684765061547609,5550.968401227678
52,-110.43264334542411,-105.50659942626953,0.0002669421531749359,3712.673828125
53,-111.95761326381138,-108.44917297363281,0.0002653759660731005,4183.660749162947
54,-114.05083574567523,-109.82356643676758,0.00026377837302917016,5072.410121372768
55,-114.97220284598214,-111.22937393188477,0.00026214981080913114,5508.975167410715
56,-115.02362278529576,-109.12008285522461,0.0002604907246456333,5297.3720703125
57,-114.89374433244977,-109.94295501708984,0.0002588015681162679,4728.959542410715
58,-115.85928453717914,-111.5342903137207,0.000257082803019564,5008.81787109375
59,-117.72012220110211,-113.48925399780273,0.0002553348992487371,5228.444126674107
60,-119.32128252301898,-115.02598571777344,0.0002535583346632257,5366.970284598215
61,-118.91760907854352,-113.17663955688477,0.00025175359495804844,6217.586146763393
62,-118.81216539655414,-113.90283966064453,0.00024992117353102045,5262.605189732143
63,-120.50605773925781,-115.5342025756836,0.00024806157134786333,5428.088518415178
64,-121.8759536743164,-118.33630752563477,0.0002461752968052459,5639.663853236607
65,-123.12855529785156,-117.63184356689453,0.00024426286559179385,5727.300013950893
66,-123.86812482561383,-119.18233489990234,0.00024232480054710542,5431.104840959822
67,-124.94737134660993,-119.58185577392578,0.0002403616315188123,5809.099609375
68,-124.42314038957868,-120.21239852905273,0.00023837389521772485,6340.691127232143
69,-125.64186096191406,-120.79138946533203,0.00023636213507110014,5453.807686941965
70,-125.41490064348493,-121.52820587158203,0.00023432690107407517,6562.957938058035
71,-126.8350339617048,-121.31566619873047,0.00023226874963930296,5962.712472098215
72,-127.45942034040179,-120.07406616210938,0.00023018824344483516,6846.883091517857
73,-127.33671460832868,-124.10684967041016,0.00022808595128029178,7416.970633370535
74,-129.87384687151228,-123.94364929199219,0.00022596244789135922,6063.439801897322
75,-130.27757699148995,-126.67838668823242,0.00022381831382266103,7323.912667410715
76,-130.35814230782645,-125.88066482543945,0.0002216541352590426,7176.205357142857
77,-130.47869437081474,-127.41849899291992,0.00021947050386531393,6788.256975446428
78,-130.80266462053572,-127.71952819824219,0.00021726801662449468,7343.316336495535
79,-133.01349748883928,-128.07007598876953,0.00021504727567460476,6496.140485491072
80,-134.0533730643136,-128.10715103149414,0.000212808888144046,7177.833705357143
81,-132.9993416922433,-127.42711639404297,0.00021055346598561906,7482.751674107143
82,-133.1937037876674,-127.90399551391602,0.0002082816258092217,5916.212332589285
83,-134.67581176757812,-130.21002197265625,0.0002059939887132741,5894.134068080357
84,-135.8246808733259,-128.77628326416016,0.00020369118011491635,7197.680385044643
85,-136.18333871023995,-130.7814178466797,0.00020137382957902572,6793.449079241072
86,-135.8256574358259,-130.2660140991211,0.00019904257064610033,7696.858258928572
87,-137.30696323939733,-135.06028747558594,0.00019669804065905477,7391.693568638393
88,-138.99051993233817,-131.9399185180664,0.00019434088058897762,7461.336635044643
89,-139.13563537597656,-135.5673599243164,0.00019197173485989593,7913.573590959822
90,-141.10213143484933,-134.9683380126953,0.00018959125117259617,7350.964704241072
91,-141.90972246442522,-136.84332275390625,0.0001872000803275496,7847.552176339285
92,-141.89123317173548,-135.32374572753906,0.00018479887604698947,9270.553989955357
93,-142.61878095354353,-136.24583435058594,0.0001823882947961903,8300.469447544643
94,-143.31165640694755,-137.05709838867188,0.00017996899560399638,8921.71763392857
95,-143.48084586007255,-136.81886291503906,0.0001775416398826505,9361.391322544643
96,-144.11197989327567,-138.16255950927734,0.0001751068912469698,9126.657784598214
97,-145.05279758998327,-140.55775451660156,0.00017266541533292044,9144.333077566964
98,-143.7840837751116,-134.6531982421875,0.0001702178796156394,10276.12583705357
99,-142.8372562953404,-137.85671997070312,0.00016776495322695322,9425.481375558036
100,-144.65569196428572,-139.10520935058594,0.00016530730677244423,8620.090890066964
101,-146.42363848005022,-141.3298110961914,0.00016284561214811378,9314.39076450893
102,-146.91704450334822,-138.01964569091797,0.00016038054235669214,9942.29541015625
103,-147.17603410993303,-141.8651351928711,0.00015791277132364684,10022.38783482143
104,-148.66739981515067,-143.84164428710938,0.00015544297371293767,9355.354422433036
105,-149.92549351283483,-139.50851440429688,0.00015297182474257063,9069.192592075893
106,-146.65722002301897,-140.93515014648438,0.00015050000000000005,13282.224330357143
107,-149.1326642717634,-142.74745178222656,0.00014802817525742945,10481.33189174107
108,-150.10494123186385,-143.5498046875,0.0001455570262870625,9753.79673549107
109,-151.2300785609654,-144.1402359008789,0.00014308722867635332,9926.50474330357
110,-151.52582659040178,-144.01392364501953,0.00014061945764330796,10928.446986607143
111,-151.88643319266183,-144.56171417236328,0.00013815438785188638,10698.4912109375
112,-152.12183489118303,-145.53219604492188,0.00013569269322755587,10696.765625
113,-152.74102783203125,-144.9806900024414,0.00013323504677304696,10418.857142857143
114,-153.65135410853796,-143.28177642822266,0.00013078212038436076,10320.139927455357
115,-153.23731776646204,-147.4380645751953,0.00012833458466707964,10714.823800223214
116,-154.72650582449776,-148.0155487060547,0.0001258931087530303,10491.57240513393
117,-155.45606340680803,-147.5516128540039,0.0001234583601173496,11066.952706473214
118,-155.43153381347656,-147.22482299804688,0.00012103100439600373,11960.342215401786
119,-155.86517333984375,-148.27691650390625,0.00011861170520380989,11798.48451450893
120,-156.53399658203125,-148.26585388183594,0.0001162011239530107,12012.90638950893
121,-155.30478995186942,-147.20040893554688,0.00011379991967245055,13682.194614955357
122,-156.27401297433036,-147.63465881347656,0.00011140874882740396,12199.833565848214
123,-157.38418797084265,-145.9556655883789,0.00010902826514010429,11563.23618861607
124,-156.66388157435827,-150.2574920654297,0.00010665911941102256,12684.851841517857
125,-158.41487557547433,-148.7639923095703,0.00010430195934094543,12244.409737723214
126,-158.8795449393136,-150.2543182373047,0.00010195742935389986,12294.617885044643
127,-159.152836390904,-151.3335418701172,9.96261704209744e-05,12359.973074776786
128,-160.1660374232701,-148.7759017944336,9.730881988508384e-05,11103.884068080357
129,-159.7297581263951,-151.12701416015625,9.500601128672603e-05,12708.57114955357
130,-161.1295645577567,-151.39820861816406,9.271837419077842e-05,12694.61997767857
131,-160.82477024623327,-151.7801971435547,9.044653401438113e-05,13090.309012276786
132,-161.20366777692522,-151.31302642822266,8.819111185595416e-05,13493.53138950893
133,-161.1739981515067,-150.72494506835938,8.595272432539536e-05,14270.1123046875
134,-161.34794180733817,-153.5323486328125,8.373198337550547e-05,14426.187918526786
135,-163.0259050641741,-154.13587951660156,8.152949613468623e-05,12998.742885044643
136,-164.36266217912947,-155.50875854492188,7.934586474095753e-05,12772.331473214286
137,-163.3066646030971,-152.1640853881836,7.718168617733906e-05,16507.46219308036
138,-163.8122798374721,-151.9002914428711,7.503755210864088e-05,17906.025251116072
139,-163.45852879115515,-151.20957946777344,7.291404871970835e-05,19224.01729910714
140,-164.1286119733538,-153.73272705078125,7.081175655516499e-05,19008.667131696428
141,-164.8685782296317,-153.94322204589844,6.873125036069722e-05,18153.40401785714
142,-166.45858546665735,-155.33660125732422,6.667309892592491e-05,14204.913783482143
143,-165.65221078055245,-153.32650756835938,6.463786492889994e-05,16910.54952566964
144,-166.70917184012276,-155.50101470947266,6.26261047822753e-05,14836.64564732143
145,-167.17788914271765,-153.65306091308594,6.063836848118777e-05,14793.24009486607
146,-166.68883623395647,-153.23503875732422,5.8675199452894674e-05,16924.859514508928
147,-166.76730128696985,-153.80718231201172,5.673713440820623e-05,16768.49246651786
148,-167.63746207101005,-155.72500610351562,5.482470319475417e-05,15040.77622767857
149,-168.0876966203962,-155.22061157226562,5.293842865213679e-05,14779.677315848214
150,-168.39695739746094,-155.73570251464844,5.107882646897973e-05,15481.962193080357
151,-169.06492832728796,-155.92699432373047,4.924640504195175e-05,15134.918247767857
152,-169.18697902134485,-156.5756607055664,4.744166533677442e-05,15239.23158482143
153,-170.10059247698103,-156.76490783691406,4.566510075126296e-05,13501.877371651786
154,-170.17848641531808,-156.15421295166016,4.391719698043615e-05,14697.11830357143
155,-170.78893389020647,-156.7798614501953,4.2198431883732205e-05,14720.129185267857
156,-171.115966796875,-156.54180145263672,4.050927535436683e-05,15684.988002232143
157,-171.13502938406808,-157.1714859008789,3.885018919086904e-05,18625.672712053572
158,-171.85103498186385,-156.95352935791016,3.722162697082996e-05,16602.77608816964
159,-171.88678414481026,-157.26067352294922,3.562403392689956e-05,18024.70382254464
160,-172.22640773228235,-157.50048065185547,3.405784682506421e-05,16704.74148995536
161,-172.63194928850447,-157.31072235107422,3.252349384523918e-05,16347.240234375
162,-173.22335597446985,-157.55467987060547,3.102139446420876e-05,14442.0361328125
163,-173.24456351143974,-157.85118103027344,2.9551959340945376e-05,15142.411830357143
164,-173.64005388532365,-157.43234252929688,2.8115590204339497e-05,14377.4111328125
165,-173.8840092250279,-157.71630859375,2.6712679743371007e-05,14738.98158482143
166,-174.10414341517858,-158.13463592529297,2.5343611499751986e-05,13337.8916015625
167,-174.2208971296038,-157.9758758544922,2.4008759763070174e-05,12693.32142857143
168,-174.30498395647322,-157.1533203125,2.2708489468461954e-05,13347.016043526786
169,-174.61651611328125,-157.4471893310547,2.1443156096842705e-05,13585.135184151786
170,-174.85587637765067,-158.00194549560547,2.0213105577722066e-05,13639.071707589286
171,-175.17716326032365,-157.45924377441406,1.9018674194629903e-05,12298.215401785714
172,-175.37054225376673,-158.0286102294922,1.7860188493180037e-05,13070.617745535714
173,-175.7418670654297,-158.24370574951172,1.673796519179586e-05,12673.900669642857
174,-175.81739589146204,-157.83702850341797,1.565231109512266e-05,13048.224609375
175,-175.93348693847656,-158.30071258544922,1.4603523010150238e-05,12730.454799107143
176,-176.30953543526786,-158.41214752197266,1.3591887665068936e-05,10914.71568080357
177,-176.49525015694755,-158.72610473632812,1.261768163088098e-05,10003.8330078125
178,-176.68273707798548,-158.21952056884766,1.1681171245788775e-05,10787.161551339286
179,-176.8071550641741,-158.4396514892578,1.0782612542380585e-05,10596.760044642857
180,-176.94225202287947,-158.61026763916016,9.922251177633904e-06,9462.86195591518
181,-177.1256561279297,-158.38723754882812,9.100322365755122e-06,9195.101143973214
182,-177.11432102748327,-158.1179656982422,8.317050813874547e-06,9498.816685267857
183,-177.3992418561663,-158.614501953125,7.572650660613533e-06,10103.91001674107
184,-177.61925615583147,-158.45448303222656,6.867325417541219e-06,8389.607003348214
185,-177.6600581577846,-158.21926879882812,6.20126791353639e-06,9144.37451171875
186,-177.73733956473214,-158.1484146118164,5.5746602420701095e-06,9675.59214564732
187,-177.87535313197546,-158.2942352294922,4.987673711423142e-06,8952.921805245536
188,-178.00308227539062,-158.3587875366211,4.44046879785191e-06,7939.4033203125
189,-178.08655439104353,-158.23167419433594,3.933195101716002e-06,7690.073590959822
190,-178.18928963797433,-158.1478042602539,3.465991306578837e-06,7639.065359933035
191,-178.16789899553572,-158.2972869873047,3.0389851412930135e-06,6820.95458984375
192,-178.2952662876674,-158.4424819946289,2.6522933450804612e-06,6007.770717075893
193,-178.4273202078683,-158.40626525878906,2.306021635617209e-06,5944.733677455357
194,-178.5317099434989,-158.28827667236328,2.000264680131098e-06,5465.662109375
195,-178.4548623221261,-158.25167846679688,1.7351060695207936e-06,5483.927873883928
196,-178.44978550502233,-158.36117553710938,1.510618295502858e-06,5553.254743303572
197,-178.6618390764509,-158.33011627197266,1.326862730793207e-06,5001.9716796875
198,-178.6806357247489,-158.28671264648438,1.1838896123284252e-06,5089.378487723215
199,-178.6837114606585,-158.31267547607422,1.0817380275315557e-06,5001.714285714285
200,-178.65132795061385,-158.27490997314453,1.0204359036258838e-06,4669.856305803572
