epoch,train_nll,val_nll,lr,grad_norm
49,31.49804633004325,32.054320335388184,0.0002714480406590546,219.30660901750838
50,31.413655144827707,31.942538261413574,0.0002699786055357912,216.77103097098214
51,31.094220842633927,31.979888916015625,0.0002684765061547608,179.69922746930803
52,30.925614765712194,31.734865188598633,0.0002669421531749358,226.06568908691406
53,30.61098289489746,31.85830783843994,0.0002653759660731004,207.2641122000558
54,30.50060817173549,31.92438507080078,0.00026377837302917005,217.29495566231864
55,30.264197758265905,31.78005886077881,0.000262149810809131,246.55037580217635
56,29.988462448120117,31.929079055786133,0.00026049072464563315,214.86685289655412
57,29.70722225734166,32.00521183013916,0.0002588015681162678,216.26736668178015
58,29.6765079498291,32.27699947357178,0.0002570828030195638,206.27793339320593
59,29.334738322666713,32.0322208404541,0.000255334899248737,161.72696031842912
60,29.048743111746653,32.24377918243408,0.00025355833466322555,170.72332872663225
61,28.79788616725377,32.48735809326172,0.0002517535949580483,279.1981658935547
62,28.45970698765346,32.41839790344238,0.0002499211735310203,255.86947086879186
63,28.14753041948591,32.31768226623535,0.00024806157134786317,209.7096165248326
64,27.666906901768275,32.051573753356934,0.0002461752968052458,150.9539838518415
65,27.36236654009138,32.0406494140625,0.0002442628655917938,187.56219046456474
66,26.935350145612443,31.70257568359375,0.00024232480054710534,227.92060743059432
67,26.431130273001536,31.026611328125,0.00024036163151881223,151.32525089808874
68,26.144494192940847,30.632278442382812,0.00023837389521772474,222.6906247820173
69,25.83098111833845,30.77003002166748,0.00023636213507110005,175.12932586669922
70,25.554048810686385,30.4063777923584,0.0002343269010740751,212.3954576764788
71,25.336078098842076,30.85268783569336,0.00023226874963930283,215.9421670096261
72,24.924339839390345,29.85289192199707,0.00023018824344483505,207.45274571010046
73,24.351521355765207,30.67675018310547,0.00022808595128029165,290.32969447544644
74,24.016762597220286,30.785076141357422,0.0002259624478913591,263.5626329694475
75,23.692053386143275,31.633238792419434,0.00022381831382266092,274.86453029087613
76,23.294824872698104,31.020580291748047,0.00022165413525904247,256.62762669154574
77,22.99538884844099,31.103379249572754,0.00021947050386531382,205.0336151123047
78,22.723224094935826,31.4605131149292,0.00021726801662449457,190.29387555803572
79,22.401961735316686,31.672039031982422,0.00021504727567460465,207.60843331473214
80,21.91604995727539,31.861491203308105,0.0002128088881440459,210.10255650111608
81,21.721106665475027,32.22348213195801,0.00021055346598561892,267.9614998953683
82,21.35056468418666,31.976036071777344,0.00020828162580922158,295.09920610700334
83,20.91535132271903,33.569458961486816,0.00020599398871327398,231.26039341517858
84,20.71153586251395,33.28026485443115,0.0002036911801149162,275.5234157017299
85,20.666568483625138,33.586886405944824,0.0002013738295790256,408.69466509137834
86,20.322956357683456,31.95943832397461,0.0001990425706461002,228.2720729282924
87,19.848447799682617,33.961344718933105,0.0001966980406590546,199.0886492047991
88,19.54675211225237,35.20137405395508,0.00019434088058897745,243.10889979771204
89,19.379923139299667,32.978872299194336,0.00019197173485989576,280.84323338099887
90,19.128899438040598,34.650604248046875,0.00018959125117259604,255.89054434640067
91,18.821106501988,36.77644920349121,0.00018720008032754946,264.58047267368863
92,18.675960540771484,36.17411136627197,0.00018479887604698936,273.1696232386998
93,18.50909342084612,36.73378086090088,0.0001823882947961902,357.71954345703125
94,18.20793056488037,37.57430458068848,0.00017996899560399627,321.3163495744978
95,18.104894638061523,38.04627799987793,0.0001775416398826504,329.4988316127232
96,17.765086310250418,39.068726539611816,0.0001751068912469697,267.2649121965681
97,17.399300711495535,40.94899082183838,0.00017266541533292033,278.64787728445873
98,17.375412804739817,42.77609443664551,0.0001702178796156393,364.4683532714844
99,17.233188220432826,42.645073890686035,0.00016776495322695312,356.66123962402344
100,16.892616816929408,44.010629653930664,0.00016530730677244415,383.25484793526783
101,16.560620852879115,43.64824390411377,0.0001628456121481137,241.51307678222656
102,16.44048568180629,48.4330358505249,0.00016038054235669203,332.1730630057199
103,16.480937004089355,56.269957542419434,0.00015791277132364676,449.3612845284598
104,16.131737436567033,47.662498474121094,0.00015544297371293758,334.8746861049107
105,15.798145430428642,55.13378429412842,0.00015297182474257058,311.7918962751116
106,15.668514796665736,54.99589157104492,0.0001505,302.6034698486328
107,15.751453127179827,56.07664489746094,0.00014802817525742942,376.47410365513394
108,15.399088995797294,61.343326568603516,0.00014555702628706244,375.5584171840123
109,15.48529406956264,62.14306449890137,0.0001430872286763533,422.0466548374721
110,15.112620762416295,62.05400276184082,0.0001406194576433079,465.21386282784596
111,14.930807931082589,61.651793479919434,0.00013815438785188633,291.12459455217635
112,14.786662782941546,73.42854976654053,0.00013569269322755582,321.4804949079241
113,14.588719231741768,69.03619384765625,0.0001332350467730469,346.2440708705357
114,14.311977522713798,78.48140144348145,0.0001307821203843607,413.2732369559152
115,14.219838959830147,78.23191928863525,0.0001283345846670796,302.2036590576172
116,14.194188254220146,81.64781665802002,0.00012589310875303029,353.4382062639509
117,14.176578521728516,85.17777061462402,0.00012345836011734958,469.9611554827009
118,13.907039369855609,83.55202579498291,0.00012103100439600372,445.14782278878346
119,13.620320183890206,98.09557914733887,0.00011861170520380986,384.1113935198103
120,13.513340268816266,93.36462593078613,0.00011620112395301068,439.3875165666853
121,13.30998080117362,99.13479232788086,0.00011379991967245054,405.30543300083707
122,13.312511307852608,104.35572624206543,0.00011140874882740395,452.0369960239955
123,13.13686193738665,104.39761734008789,0.00010902826514010426,411.0887712751116
124,13.078885759626116,105.1008358001709,0.00010665911941102253,410.522696358817
125,13.152823448181152,101.12209892272949,0.0001043019593409454,399.60154942103793
126,12.987331117902484,103.78243255615234,0.00010195742935389983,393.3970947265625
127,12.975160326276507,116.03660774230957,9.962617042097437e-05,594.4422171456473
